"weibo_url","logos","borrowed_binary","intrinsic_binary","positive_binary","negative_binary","patriotism_binary","pathos_other_binary","reciprocity_binary","storytelling_binary","gratitude_binary","repetition_binary"
"http://weibo.com/2867862517/zu3sLkCwX","1","0","0","0","0","1","0","0","0","1","1"
"http://weibo.com/2867960432/A2TiovE5Q","1","0","0","0","1","0","0","0","0","0","1"
"http://weibo.com/2868041484/yw7AY0tw4","0","0","0","0","0","0","0","1","0","0","1"
"http://weibo.com/2868317414/B52Sfkeky","0","0","0","0","0","1","0","0","0","0","1"
"http://weibo.com/2868662544/zAkJqmg5g","0","0","0","0","1","0","0","0","0","0","1"
"http://weibo.com/2868902530/E8Eo5o13C","0","0","0","0","0","0","0","0","0","0","0"
"http://weibo.com/2869021040/A5BRQDvvg","0","0","0","0","1","0","0","0","0","0","0"
"http://weibo.com/2869107942/ADYgFnMB4","1","0","0","0","0","1","0","0","0","0","1"
"http://weibo.com/2869190592/CiphB6kud","1","1","0","0","1","0","0","0","0","0","0"
"http://weibo.com/2869552770/Cw4mvCWyu","0","0","0","1","0","0","0","0","0","0","1"
"http://weibo.com/2870037750/yw5Ya2Dut","0","0","0","0","0","0","0","1","0","0","0"
"http://weibo.com/2870873364/D0TbCxx4R","0","0","0","0","1","0","0","0","0","0","1"
"http://weibo.com/2871301585/zt1Gicvyb","0","0","0","0","1","0","0","0","0","0","0"
"http://weibo.com/2871354341/BnpEcfTiY","0","0","0","1","0","0","0","0","0","0","0"
"http://weibo.com/2871354341/zn4kTpIqx","0","0","0","0","1","0","0","0","0","0","0"
"http://weibo.com/2871732334/zt3EtpRab","0","0","0","0","1","0","0","0","0","0","0"
"http://weibo.com/2871824735/B7gTs5dxh","0","0","0","0","1","0","0","0","0","0","1"
"http://weibo.com/2871932235/zyxhEta6X","1","0","0","0","0","0","0","0","0","0","1"
"http://weibo.com/2871954884/A5AISbrM7","0","0","0","0","1","0","0","0","0","1","0"
"http://weibo.com/2872105025/ABGu59HA7","0","0","0","0","1","0","0","0","0","0","1"
"http://weibo.com/2872559053/z4mHpBheI","0","0","0","1","0","0","0","0","0","0","1"
"http://weibo.com/2872705563/BsvhrzmpA","0","0","0","0","1","0","0","0","0","0","1"
"http://weibo.com/2872791033/HgbGy1xea","0","0","0","0","1","0","0","1","0","1","0"
"http://weibo.com/2872937732/C4G9qu2yv","0","0","0","1","0","0","0","0","0","0","1"
"http://weibo.com/2873356814/B72Q775xc","0","0","0","0","1","0","0","0","0","0","0"
"http://weibo.com/2873590525/BEvlyE3IR","1","1","0","0","1","0","0","0","0","0","1"
"http://weibo.com/2873643384/GpRvKpRFa","0","0","0","0","1","0","0","0","0","0","1"
"http://weibo.com/2873903310/ztojLeFUz","0","0","1","0","1","0","0","0","0","0","1"
"http://weibo.com/2874007023/CvPQtrFC3","0","0","0","0","1","0","0","0","0","0","0"
"http://weibo.com/2874432670/CcNBkqrzl","0","0","0","0","1","0","0","0","1","0","1"
"http://weibo.com/2874456772/B77VFko4A","0","0","0","0","1","0","0","0","0","0","1"
"http://weibo.com/2874524082/zlz5LD38H","0","0","0","0","0","0","0","0","0","0","1"
"http://weibo.com/2874524230/A5ASeeUJS","1","0","0","0","1","0","0","0","0","0","0"
"http://weibo.com/2874667920/zlIcspLtl","0","0","0","0","0","0","1","0","0","0","0"
"http://weibo.com/2874774734/zdYs3i49N","1","1","0","0","1","0","0","0","0","0","1"
"http://weibo.com/2874878014/CotFaojyA","0","0","0","0","1","0","0","0","0","1","0"
"http://weibo.com/2874979274/zA7OO6uy1","0","0","0","0","1","0","0","0","0","0","1"
"http://weibo.com/2875022162/CvyjCiEvH","0","0","0","0","1","0","0","0","0","0","0"
"http://weibo.com/2875492862/FtHSgjHfN","0","0","0","0","1","0","0","1","0","1","1"
"http://weibo.com/2875625670/z5i41mDlI","1","0","0","0","1","0","0","0","0","0","0"
"http://weibo.com/2876029197/CmaZQfoWc","0","0","0","0","1","0","0","1","0","1","0"
"http://weibo.com/2876287483/F4zxuESTf","0","0","0","0","1","0","0","0","0","0","1"
"http://weibo.com/2876411544/zneG8aJcT","0","0","0","0","1","0","0","0","0","0","0"
"http://weibo.com/2876604547/CdDYjeQ2j","0","0","0","0","1","0","0","1","0","1","0"
"http://weibo.com/2876780913/zAaJ5pg4C","0","0","0","0","1","0","0","0","0","0","1"
"http://weibo.com/2876932167/CfpD0nOK3","0","0","0","0","1","0","0","1","0","1","0"
"http://weibo.com/2877094117/CfNjTyimW","0","0","0","0","1","0","0","1","0","1","0"
"http://weibo.com/2877436004/zt2tej6WB","0","0","0","0","0","0","0","0","0","0","0"
"http://weibo.com/2877515177/Cl24Wy9Xv","0","0","0","0","1","0","0","0","0","0","0"
"http://weibo.com/2877574720/CoelQfq7T","1","1","0","0","1","0","0","0","0","0","0"
"http://weibo.com/2877885963/D1oV0c9V1","0","0","0","0","0","0","0","0","0","0","0"
"http://weibo.com/2877926085/Fet5i7Oid","0","0","0","0","0","0","0","0","0","0","0"
"http://weibo.com/2877949843/zjsIMALaN","0","0","0","0","0","0","0","0","0","0","0"
"http://weibo.com/2878636091/FfS2ozRhe","0","0","0","0","0","0","0","0","0","0","0"
"http://weibo.com/2878737921/C9s8DcDgM","0","0","0","0","1","0","0","0","0","1","0"
"http://weibo.com/2878768554/CvKCCtVni","1","0","0","0","0","0","0","0","0","0","1"
"http://weibo.com/2879003022/EDirD3H2s","0","0","0","0","0","0","1","0","0","0","0"
"http://weibo.com/2879313970/CdTIRznFS","0","0","0","0","1","0","0","1","0","1","0"
"http://weibo.com/2879362767/Dq9taA4Tm","0","1","0","0","0","0","0","0","0","0","0"
"http://weibo.com/2879484020/zry3296Uj","1","0","0","0","0","1","0","0","0","0","1"
"http://weibo.com/2879876002/DCsBs83yc","0","0","0","0","0","0","0","0","1","0","0"
"http://weibo.com/2879887650/DzB9qb9BY","0","0","0","0","1","0","0","0","0","1","1"
"http://weibo.com/2880390330/z4nlJaMYv","0","0","0","1","0","0","0","0","0","0","0"
"http://weibo.com/2880420800/ztC02pPvl","0","0","1","0","1","0","0","0","0","0","1"
"http://weibo.com/2880436450/CdT0JBwU3","0","0","0","0","1","0","0","1","0","1","0"
"http://weibo.com/2880525450/BBjizdltW","0","0","0","0","1","0","0","0","0","1","0"
"http://weibo.com/2881107061/A5sE79m4p","0","0","0","0","1","0","0","0","0","0","1"
"http://weibo.com/2881485764/B8OtuBKVr","0","0","0","0","1","0","0","0","0","1","0"
"http://weibo.com/2881530262/zcUSUsR0G","1","1","0","0","1","0","0","0","0","0","1"
"http://weibo.com/2881820067/znEGm08gY","0","0","0","0","1","0","0","0","0","0","0"
"http://weibo.com/2881980651/CvLxNeAe1","0","0","0","0","0","0","0","0","0","0","0"
"http://weibo.com/2882033032/CioW3u5HG","1","1","0","0","1","0","0","0","0","0","0"
"http://weibo.com/2882075157/yxowWAn0h","0","1","0","0","0","0","0","0","0","0","0"
"http://weibo.com/2882075157/yxs1D9CfZ","1","0","0","0","1","0","0","0","0","0","1"
"http://weibo.com/2882095322/B7lcnako5","0","0","0","0","1","0","0","0","0","0","1"
"http://weibo.com/2882379282/ADOfH91Ks","0","0","0","0","1","0","0","0","0","0","0"
"http://weibo.com/2882427387/F73zA8yeL","0","0","0","0","0","0","0","0","0","0","0"
"http://weibo.com/2882499724/CowuQg221","1","0","0","0","1","0","0","0","0","0","1"
"http://weibo.com/2882625460/zsoP9FHSs","0","0","0","0","1","0","0","0","0","0","0"
"http://weibo.com/2882748352/DEw1XFQ5C","0","0","0","0","0","0","0","0","0","0","0"
"http://weibo.com/2882803777/CdTLyeEVC","0","0","0","0","1","0","0","1","0","1","0"
"http://weibo.com/2882878344/GcqixyB81","1","1","0","0","1","0","0","0","0","0","1"
"http://weibo.com/2883075002/BrfWVztiD","0","0","0","0","1","0","0","0","0","1","0"
"http://weibo.com/2883157572/zt25Rx35W","0","0","0","0","1","0","0","0","0","0","0"
"http://weibo.com/2883291537/yvM6XwOE3","0","0","0","0","0","0","0","0","0","0","0"
"http://weibo.com/2883396650/AmEHiBwDb","0","0","0","1","0","0","0","0","0","0","0"
"http://weibo.com/2883415320/HlhMdnkOR","0","0","0","0","0","0","0","0","0","0","0"
"http://weibo.com/2883458794/Cl2ay280m","0","0","0","0","1","0","0","0","0","1","1"
"http://weibo.com/2883647335/B7VTgf03k","1","0","0","0","0","0","1","0","0","0","1"
"http://weibo.com/2883659305/CiqrWnyGy","1","1","0","0","1","0","0","0","0","0","0"
"http://weibo.com/2883691640/DuWgi1r4x","0","0","0","1","0","0","0","0","0","0","1"
"http://weibo.com/2884073574/zeZAY9Hkw","0","0","0","0","1","0","0","0","0","0","1"
"http://weibo.com/2884112410/zxU1X2g9n","1","0","0","0","1","0","0","0","0","0","1"
"http://weibo.com/2884500221/EkQz1jolV","0","0","0","1","0","0","0","0","0","0","0"
"http://weibo.com/2884747031/zAkLM3lRZ","0","0","0","0","1","0","0","0","0","0","0"
"http://weibo.com/2884810203/A01TTcz10","1","0","0","0","0","0","0","0","0","0","1"
"http://weibo.com/2884945040/zt9pn4pTc","0","0","0","0","1","0","0","0","0","0","0"
"http://weibo.com/2885096374/CzMD2DtwA","0","0","0","0","0","0","0","0","1","0","0"
"http://weibo.com/2885150931/FjqyKjliM","0","0","0","0","0","0","0","0","0","0","0"
"http://weibo.com/2885172040/ABpXAuNiF","0","0","0","0","0","0","0","0","0","0","0"
"http://weibo.com/2885322310/z96Olrk2f","0","0","0","0","1","0","0","0","0","0","1"
"http://weibo.com/2885340390/yFB53y0Ji","1","0","0","0","0","0","0","0","0","0","1"
"http://weibo.com/2885595894/zgFJpFy1N","0","0","0","0","0","0","0","0","0","0","0"
"http://weibo.com/2885733743/zp2N5jhZK","0","0","0","0","1","0","0","0","0","0","0"
"http://weibo.com/2885763705/zE6mlF69c","0","0","0","0","0","0","0","0","0","0","0"
"http://weibo.com/2885763705/zvKWjnO7E","0","0","0","0","0","0","0","0","0","0","0"
"http://weibo.com/2885763705/zvLkJtKbS","0","0","0","0","0","0","0","0","0","0","0"
"http://weibo.com/2885879807/DbtMj6S8g","0","0","0","0","0","0","0","0","1","0","0"
"http://weibo.com/2885917790/A65bBCk1J","0","0","0","0","0","0","0","0","0","0","0"
"http://weibo.com/2885918851/D5e9LzOKq","1","1","0","0","1","0","0","0","0","0","0"
"http://weibo.com/2885998653/zqKYvkESF","1","0","0","0","0","0","0","0","0","0","0"
"http://weibo.com/2886356082/A6b2oqefe","0","0","0","0","1","0","0","0","0","0","0"
"http://weibo.com/2886356082/A6bePEOA0","0","0","0","0","0","0","0","0","0","0","0"
"http://weibo.com/2886359710/CdZvWf6Bo","0","0","0","0","1","0","0","1","0","0","0"
"http://weibo.com/2886514964/zzHgMCGQ6","0","0","0","0","1","0","0","0","0","0","1"
"http://weibo.com/2886572895/H3HZRrjcx","0","0","0","0","1","0","0","0","1","1","1"
"http://weibo.com/2886677223/CvMfM1DHf","0","0","0","0","1","0","0","0","0","0","0"
"http://weibo.com/2886771981/CvE3MotvA","0","0","0","0","0","0","0","0","0","0","0"
"http://weibo.com/2886950747/EDAUnkjoh","0","0","0","0","1","0","0","0","1","0","1"
"http://weibo.com/2887055003/Fq8bid14R","0","0","0","0","0","0","0","0","0","0","0"
"http://weibo.com/2887298984/AmUdt8Q18","0","0","0","0","1","0","0","0","0","1","0"
"http://weibo.com/2887706324/GrOOz0zI0","0","0","0","0","1","0","0","0","0","0","1"
"http://weibo.com/2887938657/FeiDT5EWj","0","0","0","0","0","0","0","0","1","0","1"
"http://weibo.com/2889045645/zek82gzPr","1","1","0","0","1","0","0","0","0","0","1"
"http://weibo.com/2889095867/CivmE5IZ0","1","1","0","0","1","0","0","0","0","0","0"
"http://weibo.com/2889573435/Fqjed6dCc","0","0","0","0","0","0","0","0","0","0","0"
"http://weibo.com/2889942201/A1VLCBWgh","0","0","0","0","0","0","0","0","1","0","1"
"http://weibo.com/2889942201/B4KJw9akz","0","0","0","0","0","0","0","0","0","0","1"
"http://weibo.com/2889942201/ztDtchDUM","0","0","0","0","1","0","0","0","0","0","1"
"http://weibo.com/2890128783/CjUBDwr07","0","0","0","0","1","0","0","1","0","1","0"
"http://weibo.com/2890221514/CgSlPbTue","1","1","0","0","1","0","0","0","0","0","1"
"http://weibo.com/2890506591/CmwWmhvjF","0","0","0","1","0","0","0","0","0","0","0"
"http://weibo.com/2890606577/FkmzouVMU","0","0","0","0","1","0","0","0","0","0","0"
"http://weibo.com/2890667224/EbVh2ahi9","0","0","0","1","0","0","0","0","0","0","1"
"http://weibo.com/2890746185/CdXdB5hNp","0","0","0","0","1","0","0","1","0","1","0"
"http://weibo.com/2890870255/F93SOBXcw","0","0","0","0","0","0","0","0","0","0","0"
"http://weibo.com/2890882392/HlizGz6yD","0","0","0","0","0","0","0","0","0","0","0"
"http://weibo.com/2890891653/CdrCa1gv5","1","1","0","0","1","0","0","0","0","0","0"
"http://weibo.com/2890966440/yvLcpgeS7","0","0","0","0","0","0","0","1","0","0","0"
"http://weibo.com/2891103744/zxVGwiySX","1","0","0","0","1","0","0","0","0","0","1"
"http://weibo.com/2891197955/A5VRZphoU","1","0","0","0","1","0","0","0","0","0","0"
"http://weibo.com/2891869652/ClbAAd2Ti","0","0","0","0","1","0","0","0","0","0","0"
"http://weibo.com/2891869652/Clc42kKBn","0","0","0","0","1","0","0","0","0","0","0"
"http://weibo.com/2892108712/CkrlN7boW","0","0","0","1","0","0","0","0","0","0","0"
"http://weibo.com/2892350391/zvANgA1Eh","0","0","0","0","0","0","0","0","0","0","0"
"http://weibo.com/2892425653/Ho6AjByBn","0","0","0","0","1","0","0","0","0","0","0"
"http://weibo.com/2892693640/BaeWAfzVd","0","0","0","0","1","0","0","0","0","0","0"
"http://weibo.com/2893273107/yCk6u2VAg","1","0","0","0","1","1","0","0","0","0","1"
"http://weibo.com/2893329225/BdHsf4KJZ","0","0","0","0","0","0","0","0","0","0","0"
"http://weibo.com/2893360597/ClqmfBuSy","0","0","0","0","1","0","0","0","0","0","0"
"http://weibo.com/2893547377/C486Cjq03","0","0","0","0","1","0","0","0","0","1","0"
"http://weibo.com/2893563827/yCEnWDGBt","0","0","0","0","1","0","0","0","1","0","1"
"http://weibo.com/2894067543/zAauxftPh","0","0","0","0","1","0","0","0","0","0","1"
"http://weibo.com/2894156775/Ccc8qyONp","1","1","0","0","1","0","0","0","0","0","0"
"http://weibo.com/2894680733/Bh0Llp8G7","0","0","0","0","1","0","0","0","0","0","0"
"http://weibo.com/2894715627/yCqFvkTVe","0","0","0","0","0","0","0","0","0","0","0"
"http://weibo.com/2894737481/C3UHb8VV2","0","0","0","0","1","0","0","0","0","0","1"
"http://weibo.com/2895172477/FrxqodUDG","0","0","0","0","0","0","0","0","0","0","0"
"http://weibo.com/2895346517/zfw6Exggh","0","0","0","0","0","0","0","0","1","0","1"
"http://weibo.com/2895742190/BzyrD34nx","0","0","0","0","1","0","0","1","0","0","1"
"http://weibo.com/2895806795/A5l6G8qTV","0","0","0","0","0","0","0","0","0","0","0"
"http://weibo.com/2896715267/FdFbUqi4b","1","0","0","0","1","0","0","0","0","0","1"
"http://weibo.com/2896996743/ztjvI2dyP","0","0","0","1","0","0","0","0","1","0","1"
"http://weibo.com/2897130092/Bsrvn3jjY","0","0","0","0","1","0","0","0","0","0","1"
"http://weibo.com/2897154303/Cn5EJqRvQ","0","0","0","0","1","0","0","0","0","1","1"
"http://weibo.com/2897425367/F4R1mh5Os","0","0","0","0","0","0","0","0","0","0","0"
"http://weibo.com/2897497610/yzqflBjjg","0","0","0","1","0","0","0","0","1","0","1"
"http://weibo.com/2897731414/yDXKLhuQG","0","0","0","0","0","0","1","0","0","0","1"
"http://weibo.com/2897752917/C8RshbB9B","0","0","0","0","1","0","0","0","0","1","0"
"http://weibo.com/2897830693/z97WkdMPL","0","0","0","0","1","0","0","0","0","0","1"
"http://weibo.com/2898109627/C40dfacGS","0","0","0","0","1","0","0","0","0","1","0"
"http://weibo.com/2898184771/z43871fA9","0","0","0","1","0","0","0","0","0","0","1"
"http://weibo.com/2898281593/FdA3IqeqJ","0","0","0","0","0","0","0","0","0","0","0"
"http://weibo.com/2898419503/CoYHvcKbp","0","0","0","0","0","0","1","0","0","0","1"
"http://weibo.com/2899540891/Cprol9ZHS","0","1","0","0","1","0","0","0","0","0","1"
"http://weibo.com/2900394304/CvH0OrW07","0","0","0","0","0","0","0","0","0","0","0"
"http://weibo.com/2900577223/zt26xcm1u","0","0","0","0","1","0","0","0","0","0","0"
"http://weibo.com/2900714301/DyzVZ94CW","0","0","0","0","0","0","0","0","0","1","0"
"http://weibo.com/2900880093/DcOh8bJgl","1","1","0","0","1","0","0","0","0","0","0"
"http://weibo.com/2900929747/zmDqw6Vev","1","1","0","0","1","0","0","0","0","0","1"
"http://weibo.com/2901089197/F0Lj11sI7","0","0","0","0","0","0","0","0","0","0","0"
"http://weibo.com/2901147095/CdZ2MqNNo","0","0","0","0","1","0","0","1","0","1","0"
"http://weibo.com/2901261831/CnnWJ2YP5","1","0","0","0","1","0","0","0","0","0","1"
"http://weibo.com/2901309521/D1pjygy8O","0","0","0","0","0","0","0","0","0","0","0"
"http://weibo.com/2901573707/zeJ04FnNT","1","1","0","0","1","0","0","0","0","0","1"
"http://weibo.com/2901718295/CnZpdu405","0","0","0","0","1","0","0","0","0","0","1"
"http://weibo.com/2901996790/DsF7XhR7W","0","0","0","0","1","0","0","0","0","1","0"
"http://weibo.com/2902424282/BE8HVgH7F","0","0","0","0","0","0","0","0","0","0","0"
"http://weibo.com/2902600382/GzwWKi2eG","0","0","0","0","0","0","0","0","0","0","0"
"http://weibo.com/2902606781/zs5dphjzs","1","0","0","0","0","1","0","0","0","0","1"
"http://weibo.com/2902686613/CdT24l8QQ","0","0","0","0","1","0","0","1","0","1","0"
"http://weibo.com/2902916721/CnHO3d5fs","0","0","0","0","1","0","0","0","0","1","0"
"http://weibo.com/2903229203/EDkPADGmv","0","0","0","1","0","0","0","0","0","0","0"
"http://weibo.com/2903274405/CipvVmnjx","0","0","0","0","1","0","0","1","0","1","0"
"http://weibo.com/2903408285/BBJGHgdHR","0","0","0","0","1","0","0","0","0","1","0"
"http://weibo.com/2903763741/Cb5HOxKhx","0","0","0","0","1","0","0","1","0","1","0"
"http://weibo.com/2904334091/Cl2PQtBnD","0","0","0","0","1","0","0","0","0","1","0"
"http://weibo.com/2904614925/Cl1rgfg0p","0","0","0","0","1","0","0","0","0","0","0"
"http://weibo.com/2904920871/BtHgjhc1z","0","0","0","0","0","0","0","0","0","0","0"
"http://weibo.com/2905212417/AAM0jDhAi","0","1","0","0","0","0","0","0","0","0","1"
"http://weibo.com/2905212417/AAM12zxJQ","0","1","0","0","0","0","0","0","0","0","1"
"http://weibo.com/2905526935/AmGWMbEfR","0","0","0","1","0","0","0","0","0","0","0"
"http://weibo.com/2905561015/zovhiBBah","1","0","0","0","1","0","0","0","0","0","1"
"http://weibo.com/2905662855/Cl2hZjheH","0","0","0","0","1","0","0","0","0","0","0"
"http://weibo.com/2906418273/zbQulnun1","0","0","0","0","0","0","1","0","0","0","1"
"http://weibo.com/2906818087/A5ipsf7dh","0","0","0","0","1","0","0","0","0","1","0"
"http://weibo.com/2906818087/A5iXBqgbW","0","0","0","0","1","0","0","0","0","1","0"
"http://weibo.com/2906818087/A5j1i9lWG","0","0","0","0","1","0","0","0","0","1","0"
"http://weibo.com/2906831084/zeCYQ7UPv","1","1","0","0","1","0","0","0","0","0","1"
"http://weibo.com/2907030113/zELiw2QJi","0","1","0","0","0","0","0","0","0","0","0"
"http://weibo.com/2907263003/zndcp6Yad","1","1","0","0","1","0","0","0","0","0","1"
"http://weibo.com/2907509345/Ce0szESnL","0","0","0","0","1","0","0","1","0","1","0"
"http://weibo.com/2907804283/DCWVujhvW","0","0","0","1","0","0","0","0","0","0","1"
"http://weibo.com/2907804283/DDp7yfH3x","1","1","0","0","1","0","0","0","0","0","0"
"http://weibo.com/2907804283/Di98c7dQd","1","1","0","0","1","0","0","0","0","0","0"
"http://weibo.com/2907836775/B6SlFbFCe","0","0","0","0","1","0","0","0","0","0","1"
"http://weibo.com/2907885040/Cn7dFaH6b","1","0","0","0","1","0","0","0","0","0","1"
"http://weibo.com/2907887801/ze5VwDCAA","0","0","0","0","1","0","0","0","0","0","1"
"http://weibo.com/2907959160/CaQzPmJzU","0","0","0","0","1","0","0","0","0","1","0"
"http://weibo.com/2908250435/ztaorwPUL","0","0","0","0","1","0","0","0","0","0","0"
"http://weibo.com/2908658372/FmEwwzezo","0","0","0","0","1","0","0","0","0","0","0"
"http://weibo.com/2908758697/Co8o8AcCJ","1","0","0","0","1","0","0","0","0","0","1"
"http://weibo.com/2908949153/CaXqCgNRX","0","0","0","0","1","0","0","0","0","1","0"
"http://weibo.com/2909481875/BgS0qFVgD","0","0","0","0","1","0","0","0","0","0","0"
"http://weibo.com/2909854247/CvM5dcfoY","0","0","0","0","0","0","0","0","0","0","0"
"http://weibo.com/2910052643/CERierNxG","1","1","0","0","1","0","0","0","0","0","0"
"http://weibo.com/2910162204/CtxYoA70G","1","0","0","0","1","0","0","0","0","0","0"
"http://weibo.com/2910193947/F2aGF9CRr","1","0","0","0","1","0","0","0","0","0","1"
"http://weibo.com/2910198352/CgVZEbZcp","1","1","0","0","1","0","0","0","0","0","0"
"http://weibo.com/2910397783/C44rem4vH","0","0","0","0","1","0","0","0","0","1","0"
"http://weibo.com/2910655197/CjquywSuX","0","0","0","0","1","0","0","1","0","1","0"
"http://weibo.com/2910719523/BtaiZwNyb","1","0","0","0","1","0","0","0","0","0","0"
"http://weibo.com/2910963645/zA4lx40CA","0","0","0","0","1","0","0","0","0","0","1"
"http://weibo.com/2911287395/z3u5ZCT0C","0","0","0","1","0","0","0","0","0","0","0"
"http://weibo.com/2911448142/zuHQ32s29","1","0","0","0","1","1","0","0","0","0","1"
"http://weibo.com/2912412374/CEsdqmERl","1","1","0","0","1","0","0","0","0","0","0"
"http://weibo.com/2912554297/CvGboFOt1","0","0","0","0","1","0","0","0","0","0","0"
"http://weibo.com/2912632881/D3R7emAwD","0","1","0","0","1","0","0","0","0","1","1"
"http://weibo.com/2912789224/FcHC86D9R","0","0","0","0","1","0","0","0","0","0","0"
"http://weibo.com/2912867593/zF1wp85zj","0","0","0","0","0","0","0","0","0","0","0"
"http://weibo.com/2913113951/CpxjklD5B","1","0","0","0","1","0","0","0","0","0","0"
"http://weibo.com/2913240487/CpgvszUeV","0","0","0","0","1","0","0","1","0","1","0"
"http://weibo.com/2913329587/znqiSbuC8","1","1","0","0","1","0","0","0","0","0","1"
"http://weibo.com/2913602601/zqJcfaKwR","1","0","0","0","0","1","0","0","0","0","1"
"http://weibo.com/2914870740/AAMmgn15J","0","1","0","0","0","0","0","0","0","0","1"
"http://weibo.com/2914884745/C3FiL5B1T","0","0","0","0","1","0","0","0","0","1","0"
"http://weibo.com/2915266354/GpzDqABj5","0","0","0","0","0","0","0","0","0","0","0"
"http://weibo.com/2915536311/FgSvtBpPq","0","0","0","0","0","0","0","0","0","0","0"
"http://weibo.com/2915635663/C81dzm8xE","0","0","0","0","1","0","0","0","0","1","0"
"http://weibo.com/2916085874/CdXuGp70f","0","0","0","0","1","0","0","1","0","1","0"
"http://weibo.com/2916342665/CmlSjFJk0","0","0","0","0","0","0","0","0","0","0","1"
"http://weibo.com/2916678865/CbM9Oy31h","0","0","0","0","1","0","0","1","0","1","0"
"http://weibo.com/2916901715/z4hcc8jPc","1","0","0","1","0","0","0","0","0","0","1"
"http://weibo.com/2917355417/CmnPR207t","0","0","0","0","1","0","0","1","0","1","0"
"http://weibo.com/2917355417/CmnQhjJCD","0","0","0","0","1","0","0","1","0","1","0"
"http://weibo.com/2917600591/Co5mYjyRh","0","0","0","0","1","0","0","1","0","1","0"
"http://weibo.com/2917806870/AAN6Wa55R","0","1","0","0","0","0","0","0","0","0","1"
"http://weibo.com/2917939251/Ck4PTjpex","1","1","0","0","1","0","0","0","0","0","0"
"http://weibo.com/2917978273/CaWpimaYq","0","0","0","0","1","0","0","1","0","1","0"
"http://weibo.com/2918079931/zt1a0iC6V","0","0","0","0","1","0","0","0","0","0","0"
"http://weibo.com/2918274302/ChUBccRhh","1","1","0","0","1","0","0","0","0","0","1"
"http://weibo.com/2918322975/CdU9D29Xx","0","0","0","0","1","0","0","1","0","1","0"
"http://weibo.com/2918446830/DkpNOc5wl","1","0","0","0","1","0","0","0","0","0","1"
"http://weibo.com/2918616485/D1IjZCMFs","1","0","0","0","1","0","0","0","0","0","1"
"http://weibo.com/2918837654/CdTIMxJtS","0","0","0","0","0","1","0","1","0","1","0"
"http://weibo.com/2919003734/ztBHTsnbP","0","0","1","0","1","0","0","0","1","0","1"
"http://weibo.com/2919322680/zt24PoAyZ","0","0","0","0","0","0","1","0","1","0","0"
"http://weibo.com/2919373967/Cb3EvlLqc","0","0","0","0","1","0","0","1","0","1","0"
"http://weibo.com/2919531892/A5Vrd2JTK","0","0","0","0","1","0","0","0","0","0","0"
"http://weibo.com/2919797890/B7iFN2f2X","0","0","0","0","0","0","0","0","1","0","1"
"http://weibo.com/2920108175/CdXB8bS2r","0","0","0","0","1","0","0","1","0","1","0"
"http://weibo.com/2920317267/CafZMB7aM","0","0","0","0","0","0","0","0","0","0","0"
"http://weibo.com/2920602825/ClXr2pW0Z","0","0","0","0","1","0","0","1","0","1","0"
"http://weibo.com/2920749125/F66Ipn0o3","0","0","0","0","1","0","0","0","0","0","0"
"http://weibo.com/2920833670/CvG5Y8S8z","0","0","0","0","1","0","0","0","0","0","1"
"http://weibo.com/2921167702/H91pFEsre","0","0","0","0","0","0","0","0","0","0","0"
"http://weibo.com/2921603920/CwvCEghP1","0","0","0","0","1","0","0","0","0","0","0"
"http://weibo.com/2921702345/Hq54KEi2f","0","0","0","0","0","0","0","0","1","0","1"
"http://weibo.com/2921711972/CcAhv34cX","1","1","0","0","1","0","0","0","0","0","0"
"http://weibo.com/2921716715/Ds00hims9","0","0","0","0","1","0","0","0","0","1","0"
"http://weibo.com/2921837701/zd51UCQLo","1","1","0","0","1","0","0","0","0","0","1"
"http://weibo.com/2921837701/zncifzwZV","0","0","0","0","1","0","0","0","0","0","0"
"http://weibo.com/2922092613/ztkiqj3cu","0","0","1","0","0","0","0","0","1","0","1"
"http://weibo.com/2922104427/zAK3joV7m","1","1","0","0","1","0","0","0","0","0","1"
"http://weibo.com/2922459743/DEA0EE89N","0","0","0","1","0","0","0","0","0","0","0"
"http://weibo.com/2922498301/yDbJmkWBK","1","0","0","0","0","1","0","0","0","0","1"
"http://weibo.com/2922641254/yCptttaWO","0","0","0","0","0","0","0","0","0","0","0"
"http://weibo.com/2922644095/Bxuy5CWZE","0","0","0","0","1","0","0","0","0","0","1"
"http://weibo.com/2922972682/A2xoNiwJF","0","0","0","0","0","0","0","0","1","0","1"
"http://weibo.com/2923346993/BFFcozpdM","0","0","0","0","1","0","0","0","0","1","0"
"http://weibo.com/2923376435/zA9Ix3TnJ","0","0","0","0","0","0","0","0","0","0","1"
"http://weibo.com/2923671141/CvLdodoQx","0","0","0","0","0","0","0","0","0","0","1"
"http://weibo.com/2923922095/DyOS6gSal","1","0","0","0","1","0","0","0","0","0","0"
"http://weibo.com/2924122012/A5BIO7Qr2","0","0","0","0","1","0","0","0","0","1","0"
"http://weibo.com/2924219253/zzfijmUDv","0","0","0","0","0","0","0","0","0","0","0"
"http://weibo.com/2924369717/CnVYbB3Pa","0","0","0","0","1","0","0","1","0","1","0"
"http://weibo.com/2924472237/ztjXIClJa","0","0","0","0","1","0","0","0","1","0","1"
"http://weibo.com/2924645253/zt2cXeZmO","0","0","0","0","1","0","0","0","0","0","0"
